user_id,signup_date,subscription_plan,monthly_price,discount_applied,tenure_months,monthly_usage_hours,sessions_per_month,device_type,region,age_group,acquisition_channel,referral_flag,customer_support_tickets,payment_failures,content_category_preference,engagement_score,churn_flag,churn_probability,lifetime_value,churn_reason,price_sensitivity,customer_satisfaction,lifecycle_stage,usage_trend,support_sentiment,competitor_exposure,promotion_type
100796,2021-08-24,Standard,499,0,33,21.6,47,Mobile,East,35-44,Referral,1,0,0,Drama,3.18,1,0.61,6496.91,"Switched to competitor",Medium,Dissatisfied,Mature,Stable,"No contact",None,None
100797,2022-01-24,Premium,799,0.2,14,17.1,47,Mobile,West,18-24,Email,0,1,1,Technology,2.91,1,0.64,3230.89,"Poor app experience",Medium,"Very satisfied",Growth,Stable,Positive,Occasional,Retention
100798,2023-09-17,Basic,299,0,26,12,25,Laptop,East,25-34,Referral,1,0,0,Drama,1.72,1,0.79,1658.97,"Low usage",Low,Satisfied,Mature,Stable,"No contact",Occasional,None
100799,2023-02-02,Basic,299,0,47,11.5,13,Laptop,North,35-44,"Google Ads",0,1,0,Education,1.21,1,0.85,2109.69,"Poor app experience",High,"Very dissatisfied",Mature,Increasing,Positive,None,None
100800,2022-02-05,Basic,299,0.1,2,18.4,14,Laptop,West,35-44,"Meta Ads",0,1,0,Education,1.66,1,0.79,110.85,"Switched to competitor",Medium,Satisfied,Onboarding,Increasing,Neutral,Occasional,Seasonal
100801,2022-09-16,Basic,299,0.3,20,19.8,11,Mobile,West,35-44,"Google Ads",1,0,0,Technology,1.63,1,0.8,846.55,"Low usage",High,Neutral,Mature,Increasing,"No contact",Occasional,Retention
100802,2023-02-06,Basic,299,0.3,26,18.5,47,TV,East,55+,"Google Ads",0,0,0,Comedy,2.99,1,0.63,2018.73,"Poor app experience",Medium,"Very satisfied",Mature,Increasing,"No contact",Occasional,Referral
100803,2024-08-19,Basic,299,0,2,39.7,16,TV,North,18-24,"Meta Ads",0,0,1,Education,3.02,1,0.63,224.06,"Price too high",Low,Satisfied,Onboarding,Increasing,"No contact",High,None
100804,2023-07-08,Premium,799,0,48,22.5,18,TV,East,55+,Email,1,0,3,Technology,2.07,1,0.74,9849.71,"Low content relevance",High,Satisfied,Mature,Declining,"No contact",None,None
100805,2024-05-15,Standard,499,0.3,2,7.5,39,Laptop,East,25-34,Referral,0,0,0,Comedy,2.01,1,0.75,174.22,"Low content relevance",Low,"Very dissatisfied",Onboarding,Increasing,"No contact",Occasional,Retention
100806,2024-06-06,Basic,299,0,48,8.1,46,Mobile,North,18-24,Organic,0,1,0,Technology,2.33,1,0.71,4148.9,"Price too high",High,"Very satisfied",Mature,Declining,Neutral,High,None
100807,2023-05-03,Premium,799,0.2,17,41.6,31,Laptop,West,45-54,"Google Ads",0,0,0,Education,3.74,0,0.54,5042.23,Active,Low,Dissatisfied,Growth,Stable,"No contact",High,Seasonal
100808,2022-08-01,Basic,299,0,18,50.1,54,Tablet,West,45-54,Email,1,1,0,Fitness,5.17,0,0.36,3452.23,Active,Medium,Neutral,Mature,Stable,Negative,High,None
100809,2021-03-16,Standard,499,0.1,48,28.1,52,Mobile,West,18-24,"Google Ads",0,0,0,Drama,3.77,0,0.53,10083.02,Active,Medium,Satisfied,Mature,Increasing,"No contact",High,Seasonal
100810,2022-03-11,Basic,299,0,4,12.3,27,Laptop,East,35-44,"Google Ads",0,1,0,Technology,1.82,1,0.77,270.06,"Price too high",High,Neutral,Onboarding,Increasing,Negative,Occasional,None
100811,2021-04-13,Basic,299,0,17,16.5,10,TV,West,45-54,"Google Ads",0,0,0,Comedy,1.39,1,0.83,876.6,"Poor app experience",High,"Very satisfied",Growth,Declining,"No contact",Occasional,None
100812,2024-12-16,Premium,799,0.2,33,60.3,32,Tablet,East,18-24,"Meta Ads",0,1,1,Fitness,4.9,0,0.39,12823.65,Active,High,"Very satisfied",Mature,Stable,Positive,None,Retention
100813,2023-02-03,Basic,299,0,23,5.5,27,Mobile,East,45-54,Referral,0,0,0,Education,1.41,1,0.83,1203.05,"Price too high",Medium,Dissatisfied,Mature,Increasing,"No contact",None,None
100814,2023-01-08,Premium,799,0,13,12.6,10,Mobile,East,45-54,Referral,1,1,0,Fitness,1.16,1,0.86,1494.9,"Switched to competitor",Low,Satisfied,Growth,Stable,Negative,High,None
100815,2023-03-17,Standard,499,0,7,10.9,19,Mobile,West,55+,Email,0,2,1,Technology,1.41,1,0.83,611.06,"Low content relevance",Medium,"Very dissatisfied",Growth,Increasing,Positive,None,None
100816,2024-08-22,Basic,299,0,41,11.2,39,Mobile,South,25-34,Organic,0,2,0,Technology,2.23,1,0.72,3391.76,"Poor app experience",Medium,Satisfied,Mature,Stable,Negative,None,None
100817,2021-04-08,Standard,499,0,46,14.3,22,TV,West,25-34,Email,0,1,1,Fitness,1.74,1,0.78,4955.33,"Low content relevance",High,Satisfied,Mature,Declining,Positive,None,None
100818,2023-03-09,Standard,499,0,1,20.5,6,TV,West,35-44,Referral,0,0,0,Fitness,1.47,1,0.82,91.01,"Low usage",High,Neutral,Onboarding,Declining,"No contact",Occasional,None
100819,2024-09-20,Basic,299,0,40,25.2,33,Tablet,West,18-24,"Google Ads",1,0,1,Education,2.83,1,0.65,4199.35,"Price too high",Medium,Satisfied,Mature,Declining,"No contact",None,None
100820,2023-05-09,Basic,299,0.3,42,43,9,Laptop,North,45-54,Email,0,1,0,Education,2.94,1,0.64,3206.5,"Switched to competitor",High,Satisfied,Mature,Stable,Negative,None,Seasonal
100821,2022-03-11,Basic,299,0,31,13.8,23,Laptop,East,25-34,Referral,0,1,0,Drama,1.75,1,0.78,2012.5,"Low usage",High,Satisfied,Mature,Increasing,Negative,None,None
100822,2022-03-23,Premium,799,0.1,36,27,32,TV,East,35-44,Email,0,0,0,Fitness,2.9,1,0.64,9314.4,"Low usage",High,Neutral,Mature,Declining,"No contact",Occasional,Seasonal
100823,2024-08-24,Standard,499,0.2,25,11.9,29,Mobile,North,18-24,"Google Ads",0,1,0,Fitness,1.87,1,0.77,2315.46,"Low usage",Medium,Dissatisfied,Mature,Stable,Negative,Occasional,Seasonal
100824,2021-09-06,Basic,299,0.1,45,19.2,11,Tablet,West,55+,Organic,1,0,0,Comedy,1.59,1,0.8,2388.85,"Price too high",High,Satisfied,Mature,Declining,"No contact",None,Retention
100825,2021-06-15,Premium,799,0.1,41,31.5,37,TV,North,55+,Referral,0,0,0,Fitness,3.37,0,0.58,12327.3,Active,Medium,Dissatisfied,Mature,Stable,"No contact",High,Referral
100826,2023-09-11,Basic,299,0,40,8.9,49,Tablet,North,18-24,Organic,0,0,1,Technology,2.49,1,0.69,3694.84,"Price too high",Low,Satisfied,Mature,Increasing,"No contact",High,None
100827,2024-09-20,Basic,299,0,30,17.4,26,Laptop,South,35-44,Email,1,0,1,Fitness,2.08,1,0.74,2314.84,"Poor app experience",Low,Satisfied,Mature,Increasing,"No contact",Occasional,None
100828,2023-10-17,Basic,299,0,38,10.1,43,Laptop,South,55+,"Meta Ads",0,1,1,Education,2.33,1,0.71,3284.55,"Low usage",Low,Neutral,Mature,Stable,Negative,None,None
100829,2022-06-26,Standard,499,0.2,21,26.1,50,TV,East,45-54,Email,0,0,0,Fitness,3.57,0,0.56,3713.15,Active,Low,Dissatisfied,Mature,Stable,"No contact",High,Retention
100830,2023-01-29,Basic,299,0.2,19,7.6,50,TV,West,18-24,Organic,0,1,0,Fitness,2.46,1,0.69,1387.12,"Switched to competitor",Low,Neutral,Mature,Declining,Positive,None,Retention
100831,2024-02-04,Standard,499,0.1,16,5.5,37,Laptop,East,35-44,Organic,0,0,0,Technology,1.81,1,0.78,1613.64,"Poor app experience",High,Satisfied,Growth,Increasing,"No contact",Occasional,Seasonal
100832,2021-03-22,Premium,799,0,33,11.2,54,Mobile,South,55+,Referral,0,1,0,Comedy,2.83,1,0.65,9257.89,"Low usage",Medium,Satisfied,Mature,Declining,Positive,Occasional,None
100833,2021-05-13,Basic,299,0.1,47,31,57,TV,South,18-24,"Meta Ads",0,0,0,Drama,4.14,0,0.49,6496.46,Active,Medium,Neutral,Mature,Stable,"No contact",High,Seasonal
100834,2023-03-08,Basic,299,0,6,11.7,40,Tablet,West,25-34,Referral,1,1,0,Education,2.3,1,0.71,511.94,"Switched to competitor",Medium,Neutral,Growth,Stable,Neutral,None,None
100835,2023-06-19,Basic,299,0,42,6.7,7,TV,South,25-34,Email,1,1,0,Fitness,0.68,1,0.92,1059.48,"Price too high",Medium,Neutral,Mature,Stable,Negative,None,None
100836,2021-05-18,Standard,499,0,37,14.1,15,TV,West,35-44,Referral,1,1,0,Comedy,1.45,1,0.82,3321.51,"Switched to competitor",Low,Neutral,Mature,Stable,Negative,Occasional,None
100837,2021-07-03,Premium,799,0.2,8,10.8,58,Tablet,North,35-44,"Google Ads",1,0,0,Fitness,2.97,1,0.63,1884.29,"Low content relevance",Low,Satisfied,Growth,Increasing,"No contact",High,Seasonal
100838,2024-11-25,Basic,299,0.1,1,25.3,23,Laptop,East,35-44,Referral,0,1,1,Comedy,2.44,1,0.7,81.46,"Poor app experience",High,Satisfied,Onboarding,Increasing,Negative,None,Retention
100839,2024-09-15,Basic,299,0,13,8.1,52,TV,East,45-54,Referral,0,1,1,Drama,2.57,1,0.68,1239.4,"Price too high",High,Neutral,Growth,Increasing,Neutral,High,None
100840,2023-02-24,Basic,299,0,26,13.2,34,Tablet,South,18-24,"Google Ads",0,1,3,Fitness,2.15,1,0.73,2073.71,"Price too high",Medium,Satisfied,Mature,Stable,Neutral,Occasional,None
100841,2023-09-11,Basic,299,0,16,27.9,47,Tablet,West,45-54,Email,0,0,0,Fitness,3.55,0,0.56,2107.1,Active,Medium,Satisfied,Growth,Stable,"No contact",None,None
100842,2021-03-10,Standard,499,0.2,39,19.8,1,Tablet,East,35-44,Email,0,0,0,Drama,1.23,1,0.85,2375.88,"Switched to competitor",Low,Satisfied,Mature,Stable,"No contact",Occasional,Retention
100843,2022-06-30,Basic,299,0.2,47,7,8,Laptop,North,18-24,Organic,0,1,0,Fitness,0.74,1,0.91,1032.18,"Low usage",Medium,Neutral,Mature,Declining,Negative,Occasional,Referral
100844,2021-02-22,Basic,299,0,46,23.5,52,Laptop,North,35-44,Email,1,0,1,Comedy,3.49,0,0.57,5955.52,Active,Medium,"Very dissatisfied",Mature,Stable,"No contact",Occasional,None
100845,2021-07-24,Standard,499,0.3,28,21.3,26,Laptop,West,45-54,"Google Ads",1,0,0,Technology,2.32,1,0.71,2815.2,"Low content relevance",High,Satisfied,Mature,Declining,"No contact",Occasional,Seasonal
100846,2021-05-06,Basic,299,0.2,23,7.8,11,Laptop,North,45-54,Referral,0,2,0,Comedy,0.91,1,0.89,621.15,"Low usage",Low,Satisfied,Mature,Stable,Neutral,Occasional,Retention
100847,2021-02-12,Standard,499,0.2,7,36.3,32,Mobile,East,25-34,"Google Ads",1,1,1,Education,3.46,0,0.57,1199.58,Active,High,Dissatisfied,Growth,Declining,Positive,High,Referral
100848,2021-04-21,Basic,299,0,24,19.2,47,TV,East,35-44,Referral,0,0,0,Education,3.03,1,0.62,2697.68,"Poor app experience",Medium,Satisfied,Mature,Stable,"No contact",Occasional,None
100849,2023-01-31,Premium,799,0,46,7.8,50,Tablet,South,18-24,"Google Ads",0,1,1,Fitness,2.47,1,0.69,11263.32,"Low content relevance",Medium,Satisfied,Mature,Increasing,Positive,None,None
100850,2024-04-21,Basic,299,0,8,35.4,13,Mobile,North,18-24,Email,0,1,0,Technology,2.64,1,0.67,783.48,"Low content relevance",Medium,Dissatisfied,Growth,Stable,Positive,Occasional,None
100851,2023-04-28,Premium,799,0,45,16.4,54,Laptop,West,45-54,"Google Ads",0,0,1,Education,3.14,1,0.61,14007.28,"Low content relevance",Medium,Dissatisfied,Mature,Stable,"No contact",None,None
100852,2021-04-05,Basic,299,0.2,1,16.1,51,Laptop,North,55+,"Google Ads",1,3,1,Technology,3.01,1,0.63,89.33,"Low usage",Medium,Dissatisfied,Onboarding,Increasing,Negative,None,Retention
100853,2024-10-29,Premium,799,0,4,26.4,47,TV,West,55+,Referral,0,0,1,Fitness,3.46,0,0.57,1371.98,Active,Low,Satisfied,Onboarding,Increasing,"No contact",Occasional,None
100854,2023-06-19,Basic,299,0.2,43,20.8,32,TV,West,55+,Organic,0,1,2,Drama,2.53,1,0.69,3228.61,"Low usage",Medium,Neutral,Mature,Declining,Positive,High,Retention
100855,2021-12-26,Standard,499,0.1,41,16.6,13,Tablet,West,55+,Organic,0,2,0,Fitness,1.52,1,0.81,3472.45,"Switched to competitor",Low,Satisfied,Mature,Stable,Positive,None,Seasonal
100856,2023-06-19,Basic,299,0,19,28.9,47,Tablet,North,25-34,Organic,0,1,0,Fitness,3.61,0,0.55,2544.47,Active,Low,Satisfied,Mature,Stable,Neutral,High,None
100857,2021-10-08,Standard,499,0.1,22,36.3,50,Mobile,North,45-54,Referral,0,0,0,Comedy,4.18,0,0.48,5123.97,Active,Low,Satisfied,Mature,Increasing,"No contact",None,Retention
100858,2024-05-03,Standard,499,0,36,9.7,7,Tablet,West,35-44,"Meta Ads",0,0,0,Technology,0.86,1,0.89,1916.75,"Price too high",Medium,"Very satisfied",Mature,Increasing,"No contact",None,None
100859,2024-05-03,Standard,499,0,1,37.7,52,Mobile,North,55+,Referral,0,2,0,Comedy,4.34,0,0.46,268.69,Active,Low,"Very satisfied",Onboarding,Declining,Negative,High,None
100860,2022-10-29,Standard,499,0.2,19,81.5,37,Laptop,East,35-44,"Google Ads",1,1,1,Drama,6.37,0,0.21,5994.44,Active,Low,Satisfied,Mature,Stable,Neutral,None,Retention
100861,2021-04-03,Basic,299,0.1,29,9.3,54,TV,East,18-24,Organic,1,2,0,Education,2.72,1,0.66,2633.57,"Poor app experience",Medium,"Very dissatisfied",Mature,Stable,Negative,High,Referral
100862,2022-11-03,Basic,299,0,19,6,23,Laptop,West,35-44,Referral,0,0,0,Technology,1.28,1,0.84,902.19,"Low content relevance",High,Dissatisfied,Mature,Increasing,"No contact",None,None
100863,2021-03-02,Standard,499,0.3,43,48.2,7,TV,South,35-44,"Meta Ads",0,0,0,Drama,3.17,1,0.61,5907.33,"Low usage",High,"Very satisfied",Mature,Increasing,"No contact",None,Referral
100864,2022-09-26,Basic,299,0,6,28.4,36,Mobile,South,35-44,"Meta Ads",0,1,0,Comedy,3.14,1,0.61,698.9,"Price too high",High,Dissatisfied,Growth,Increasing,Negative,Occasional,None
100865,2023-12-11,Basic,299,0,25,16.9,28,Laptop,West,35-44,"Google Ads",1,0,1,Drama,2.13,1,0.74,1975.4,"Low content relevance",Medium,"Very satisfied",Mature,Increasing,"No contact",Occasional,None
100866,2024-11-27,Basic,299,0,39,8.6,56,TV,North,25-34,Email,0,0,0,Fitness,2.76,1,0.66,3993.1,"Low usage",Medium,Satisfied,Mature,Increasing,"No contact",Occasional,None
100867,2023-10-26,Basic,299,0,23,6.7,4,Laptop,West,55+,"Meta Ads",0,0,1,Education,0.56,1,0.93,477.81,"Switched to competitor",High,Dissatisfied,Mature,Increasing,"No contact",High,None
100868,2022-08-27,Standard,499,0,1,15.6,4,Tablet,East,25-34,"Google Ads",0,1,1,Technology,1.1,1,0.86,68.1,"Poor app experience",Low,"Very satisfied",Onboarding,Declining,Neutral,Occasional,None
100869,2022-11-13,Standard,499,0.2,15,23.8,24,Laptop,North,45-54,Organic,0,0,0,Technology,2.39,1,0.7,1775.6,"Low content relevance",Low,"Very satisfied",Growth,Stable,"No contact",High,Retention
100870,2022-06-18,Premium,799,0.3,25,9.4,57,TV,West,45-54,Organic,1,0,0,Comedy,2.84,1,0.65,4926.84,"Price too high",Medium,Satisfied,Mature,Declining,"No contact",Occasional,Seasonal
100871,2024-11-29,Basic,299,0.2,4,11.8,22,Laptop,West,35-44,Email,0,0,0,Drama,1.59,1,0.8,188.75,"Switched to competitor",Low,Neutral,Onboarding,Increasing,"No contact",High,Seasonal
100872,2023-04-18,Premium,799,0.1,45,50.3,18,TV,West,18-24,Organic,0,0,0,Education,3.74,0,0.54,15015.45,Active,Medium,Satisfied,Mature,Increasing,"No contact",Occasional,Seasonal
100873,2022-10-07,Standard,499,0.2,44,0.6,59,TV,West,55+,Email,0,1,0,Technology,2.4,1,0.7,5230.21,"Poor app experience",Medium,Satisfied,Mature,Stable,Neutral,None,Seasonal
100874,2021-08-21,Premium,799,0.1,1,23.6,44,Mobile,North,45-54,Organic,0,0,0,Education,3.18,1,0.61,283.71,"Price too high",Low,Satisfied,Onboarding,Increasing,"No contact",Occasional,Referral
100875,2022-06-08,Premium,799,0,40,16.1,58,Laptop,North,35-44,Email,0,1,0,Education,3.29,0,0.59,13045.71,Active,High,Satisfied,Mature,Increasing,Positive,None,None
100876,2021-12-12,Standard,499,0.1,21,40.9,56,Mobile,North,25-34,Referral,0,1,0,Comedy,4.69,0,0.42,5487.82,Active,Medium,"Very dissatisfied",Mature,Stable,Neutral,Occasional,Retention
100877,2023-12-06,Basic,299,0.3,43,7.6,58,TV,North,18-24,Referral,1,0,0,Drama,2.78,1,0.66,3104.18,"Low content relevance",Medium,Dissatisfied,Mature,Declining,"No contact",Occasional,Seasonal
100878,2022-06-30,Basic,299,0,10,5.2,9,TV,South,18-24,"Google Ads",0,0,2,Fitness,0.67,1,0.92,248.55,"Low content relevance",High,Neutral,Growth,Increasing,"No contact",High,None
100879,2024-01-07,Basic,299,0,2,7.5,41,Mobile,West,25-34,"Google Ads",0,0,1,Drama,2.09,1,0.74,155.06,"Price too high",Low,Neutral,Onboarding,Declining,"No contact",Occasional,None
100880,2024-01-02,Premium,799,0,17,14.5,8,TV,West,35-44,Organic,0,1,0,Fitness,1.19,1,0.85,2005.43,"Low usage",High,Satisfied,Growth,Stable,Positive,Occasional,None
100881,2023-03-05,Premium,799,0,13,2.8,2,Tablet,East,55+,"Meta Ads",0,0,1,Comedy,0.25,1,0.97,322.18,"Low content relevance",Medium,Dissatisfied,Growth,Stable,"No contact",High,None
100882,2021-09-06,Standard,499,0.1,27,18,29,Laptop,North,45-54,Organic,0,3,0,Drama,2.24,1,0.72,3369.92,"Poor app experience",Medium,Satisfied,Mature,Declining,Neutral,None,Retention
100883,2021-02-16,Premium,799,0.1,41,35.7,21,Laptop,North,18-24,Organic,0,1,0,Fitness,2.98,1,0.63,10900.7,"Poor app experience",High,Dissatisfied,Mature,Stable,Negative,Occasional,Seasonal
100884,2024-02-19,Premium,799,0,48,16,18,Laptop,East,55+,Organic,0,1,0,Education,1.68,1,0.79,7993.97,"Low usage",Medium,Neutral,Mature,Declining,Positive,Occasional,None
100885,2021-08-02,Standard,499,0,28,9,17,Tablet,South,25-34,Organic,0,1,0,Fitness,1.22,1,0.85,2114.87,"Low content relevance",Low,"Very satisfied",Mature,Declining,Positive,Occasional,None
100886,2021-08-27,Standard,499,0.1,10,16.2,13,Tablet,South,25-34,Email,0,1,1,Education,1.49,1,0.82,830.22,"Price too high",Low,"Very satisfied",Growth,Stable,Positive,None,Retention
100887,2023-12-16,Standard,499,0.1,10,7.7,20,Tablet,South,18-24,"Meta Ads",0,1,0,Fitness,1.26,1,0.84,702.07,"Price too high",Medium,"Very satisfied",Growth,Stable,Positive,None,Retention
100888,2021-12-16,Standard,499,0.2,46,27,23,TV,South,55+,Email,0,0,0,Education,2.54,1,0.68,5786.91,"Price too high",High,Satisfied,Mature,Stable,"No contact",High,Seasonal
100889,2021-04-17,Basic,299,0,47,14.2,14,Laptop,South,55+,"Meta Ads",0,3,1,Fitness,1.41,1,0.83,2458.4,"Poor app experience",Low,Satisfied,Mature,Stable,Neutral,Occasional,None
100890,2023-04-11,Standard,499,0,9,27.5,15,Tablet,North,35-44,Referral,1,0,0,Drama,2.25,1,0.72,1253.69,"Low content relevance",Medium,"Very satisfied",Growth,Increasing,"No contact",None,None
100891,2021-02-17,Standard,499,0,34,20.7,49,Mobile,West,18-24,Email,0,0,1,Fitness,3.2,1,0.6,6735.88,"Low content relevance",High,"Very dissatisfied",Mature,Increasing,"No contact",Occasional,None
100892,2021-12-03,Standard,499,0,46,51.4,3,Mobile,East,18-24,"Meta Ads",0,0,0,Comedy,3.2,1,0.6,9113.25,"Poor app experience",Low,"Very satisfied",Mature,Stable,"No contact",Occasional,None
100893,2023-11-16,Premium,799,0,39,28.3,21,Mobile,North,55+,Referral,0,0,0,Comedy,2.54,1,0.68,9819.97,"Price too high",High,Neutral,Mature,Stable,"No contact",High,None
100894,2023-03-15,Basic,299,0,4,7.2,42,TV,South,18-24,"Meta Ads",1,2,0,Education,2.11,1,0.74,313.1,"Price too high",Low,Satisfied,Onboarding,Increasing,Positive,Occasional,None
100895,2024-07-04,Basic,299,0.1,45,12.9,45,Mobile,East,35-44,Email,0,0,1,Fitness,2.57,1,0.68,3861.22,"Low usage",Low,Satisfied,Mature,Increasing,"No contact",High,Referral
100896,2021-01-08,Premium,799,0,4,8.1,57,TV,North,25-34,Referral,1,1,2,Fitness,2.77,1,0.66,1098.38,"Switched to competitor",Low,Satisfied,Onboarding,Increasing,Negative,High,None
100897,2022-09-17,Standard,499,0.2,4,13.7,57,Tablet,East,35-44,Email,0,0,0,Drama,3.1,1,0.62,614.15,"Low content relevance",High,"Very satisfied",Onboarding,Increasing,"No contact",None,Seasonal
100898,2024-06-30,Basic,299,0,41,15.9,26,Tablet,West,45-54,Referral,0,2,0,Drama,1.99,1,0.75,3026.73,"Low content relevance",Medium,Neutral,Mature,Stable,Negative,Occasional,None
100899,2022-12-20,Standard,499,0,11,4.8,55,TV,East,18-24,"Google Ads",0,1,0,Fitness,2.49,1,0.69,1695.73,"Low content relevance",Low,Satisfied,Growth,Increasing,Negative,Occasional,None
100900,2021-10-30,Standard,499,0,1,26.2,55,Tablet,West,18-24,Email,1,0,0,Fitness,3.77,0,0.53,233.4,Active,Medium,Neutral,Onboarding,Increasing,"No contact",Occasional,None
100901,2022-10-01,Premium,799,0.3,45,42.1,10,Mobile,West,55+,Referral,0,0,1,Drama,2.93,1,0.64,9149.34,"Low usage",Medium,Satisfied,Mature,Increasing,"No contact",High,Retention
100902,2021-02-25,Standard,499,0,21,20.6,16,Mobile,South,45-54,Email,0,0,1,Drama,1.88,1,0.77,2444.23,"Switched to competitor",Medium,Neutral,Mature,Declining,"No contact",None,None
100903,2022-12-27,Basic,299,0,25,37.8,44,Mobile,South,35-44,"Meta Ads",0,2,0,Fitness,4.03,0,0.5,3737.5,Active,High,"Very satisfied",Mature,Increasing,Negative,High,None
